relevance,doc_type_ai,doc_type_pages,page_count,doi,plant_host,fungal_taxon,tissue,presence_absence,primary_guild,interaction_notes,biome,country,data_source,source_file,relevance_raw,doc_type_ai_raw,doc_type_ai_clean,presence_absence_clean,doi_clean,page_count_clean,paper_id,interaction_id,fungal_taxon_raw,fungal_taxon_resolved,fungal_taxon_status,fungal_taxon_resolution_method,fungal_taxon_confidence,fungal_taxon_accepted_ids,plant_host_raw,plant_host_resolved,plant_host_status,plant_host_resolution_method,plant_host_confidence,plant_host_accepted_ids
Relevant,abstract,abstract,0,10.1016/j.mycmed.2019.07.005,artemisia annua,candida glabrata atcc 90030,NA,present,pathogenic,used as test subjects for the antifungal activity of artemisia annua synthesized silver nanoparticles,NA,NA,abstract-csv,doi_10.1016_j.mycmed.2019.07.005,Relevant,Abstract,Abstract,Presence,10.1016/j.mycmed.2019.07.005,0,doi:10.1016/j.mycmed.2019.07.005,int_40f39619b8b899d8,candida glabrata atcc 90030,nakaseomyces glabratus,Resolved,synonym_map,0.95,12245577,artemisia annua,artemisia annua,Resolved,exact_accepted,1.00,8373355
Relevant,full-text,full-text,6,10.7324/jabb.2019.70504,croton tiglium (euphorbiaceae),glomus clarum (glomeromycota),root,present,mycorrhizal,"isolated from root samples collected from home gardens of tripura, northeast india","home garden ecosystem, tripura, northeast india",india,full-text,doi_10.7324_jabb.2019.70504,Relevant,Full-Text,Full-Text,Presence,10.7324/jabb.2019.70504,6,doi:10.7324/jabb.2019.70504,int_986249fad7c10fcf,glomus clarum (glomeromycota),rhizophagus clarus,Resolved,synonym_map,0.95,7471482,croton tiglium (euphorbiaceae),croton tiglium,Resolved,exact_accepted,1.00,3057656
Relevant,abstract,abstract,0,10.1007/s00284-019-01721-9,citrus reticulata blanco (tangerine),hanseniaspora opuntiae (cryb1,peel,present,endophytic,isolated from tangerine peel. genotyped through clustering with d1/d2 and its1-5.8s-its2 sequences from genbank. capable of indole-3-acetic acid (iaa) production.,(not specified),(not specified),abstract-csv,doi_10.1007_s00284-019-01721-9,Relevant,Abstract,Abstract,Presence,10.1007/s00284-019-01721-9,0,doi:10.1007/s00284-019-01721-9,int_46a2b9a571e50b86,hanseniaspora opuntiae (cryb1,hanseniaspora opuntiae,Resolved,exact_accepted,1.00,3480765,citrus reticulata blanco (tangerine),citrus reticulata,Resolved,exact_accepted,1.00,3190172
Relevant,abstract,abstract,0,10.1007/s00284-019-01721-9,citrus reticulata blanco (tangerine),cryb7),peel,present,endophytic,isolated from tangerine peel. genotyped through clustering with d1/d2 and its1-5.8s-its2 sequences from genbank. capable of indole-3-acetic acid (iaa) production.,(not specified),(not specified),abstract-csv,doi_10.1007_s00284-019-01721-9,Relevant,Abstract,Abstract,Presence,10.1007/s00284-019-01721-9,0,doi:10.1007/s00284-019-01721-9,int_135b77cb90b3f1ce,cryb7),,Unresolved,no_match,0.00,,citrus reticulata blanco (tangerine),citrus reticulata,Resolved,exact_accepted,1.00,3190172
Relevant,abstract,abstract,0,10.3390/toxins11090503,rauwolfia (species not specified in abstract),cladosporium species,leaves,present,endophytic,isolated from surface-sterilized leaves,(not specified),(not specified),abstract-csv,doi_10.3390_toxins11090503,Relevant,Abstract,Abstract,Presence,10.3390/toxins11090503,0,doi:10.3390/toxins11090503,int_67aa836ea5092aa7,cladosporium species,,Unresolved,no_match,0.00,,rauwolfia (species not specified in abstract),citharexylum,Resolved,synonym_map,0.95,7853269
Relevant,abstract,abstract,0,10.3864/j.issn.0578-1752.2019.15.015,astragalus (locoweed),alternaria section undifilum oxytropis,NA,present,endophytic,isolated from locoweed,grassland,NA,abstract-csv,doi_10.3864_j.issn.0578-1752.2019.15.015,Relevant,Abstract,Abstract,Presence,10.3864/j.issn.0578-1752.2019.15.015,0,doi:10.3864/j.issn.0578-1752.2019.15.015,int_179572e86aaa2d98,alternaria section undifilum oxytropis,,Unresolved,no_match,0.00,,astragalus (locoweed),astragalus,Resolved,exact_accepted,1.00,2933951
Relevant,abstract,abstract,0,10.4103/ijmm.ijmm_19_96,human,diaporthe,NA,present,pathogenic,occurred in a post-renal transplant patient on immunosuppressants,NA,NA,abstract-csv,doi_10.4103_ijmm.ijmm_19_96,Relevant,Abstract,Abstract,Presence,10.4103/ijmm.ijmm_19_96,0,doi:10.4103/ijmm.ijmm_19_96,int_9f9a4546b2e9279f,diaporthe,diaporthe,Resolved,exact_accepted,1.00,2566075,human,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.1007/s40011-018-0982-0,piper nigrum l.,diaporthe sp. pf20,not specified in text,present,endophytic,isolated from piper nigrum l.,NA,india,abstract-csv,doi_10.1007_s40011-018-0982-0,Relevant,Abstract,Abstract,Presence,10.1007/s40011-018-0982-0,0,doi:10.1007/s40011-018-0982-0,int_4ea794d70da66f71,diaporthe sp. pf20,diaporthe,Resolved,exact_accepted,1.00,2566075,piper nigrum l.,piper nigrum,Resolved,exact_accepted,1.00,3086357
Relevant,abstract,abstract,0,10.19540/j.cnki.cjcmm.20190301.012,dysosma versipellis,zasmidium syzygii,in vitro roots,present,endophytic,isolated as an endophytic fungal elicitor,NA,NA,abstract-csv,doi_10.19540_j.cnki.cjcmm.20190301.012,Relevant,Abstract,Abstract,Presence,10.19540/j.cnki.cjcmm.20190301.012,0,doi:10.19540/j.cnki.cjcmm.20190301.012,int_89dc4142eebb3663,zasmidium syzygii,zasmidium syzygii,Resolved,exact_accepted,1.00,8412093,dysosma versipellis,dysosma versipellis,Resolved,exact_accepted,1.00,8336561
Relevant,full-text,full-text,5,10.7324/japs.2019.90610,scyphiphora hydrophyllacea c. f. gaertn,['penicillium chrysogenum'],"leaves, bark, roots",present,endophytic,"isolated from surface-sterilized leaves, bark, and roots",mangrove,indonesia,full-text,doi_10.7324_japs.2019.90610,Relevant,Full-Text,Full-Text,Presence,10.7324/japs.2019.90610,5,doi:10.7324/japs.2019.90610,int_25ae55b1bc8c4c19,['penicillium chrysogenum'],,Unresolved,empty,0.00,,scyphiphora hydrophyllacea c. f. gaertn,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.1007/s12223-018-00673-0,emblica officinalis,none (study focuses on actinobacteria),"root, stem, leaf",present,endophytic,"isolated from root, stem, and leaf tissues of six selected medicinal plants from three different protected areas",evergreen forest,"assam, india",abstract-csv,doi_10.1007_s12223-018-00673-0,Relevant,Abstract,Abstract,Presence,10.1007/s12223-018-00673-0,0,doi:10.1007/s12223-018-00673-0,int_bac1b32d31807e7b,none (study focuses on actinobacteria),,Unresolved,empty,0.00,,emblica officinalis,phyllanthus emblica,Resolved,synonym_map,0.95,5381660
Relevant,abstract,abstract,0,10.1007/s12223-018-00673-0,terminalia chebula,none (study focuses on actinobacteria),"root, stem, leaf",present,endophytic,"isolated from root, stem, and leaf tissues of six selected medicinal plants from three different protected areas",evergreen forest,"assam, india",abstract-csv,doi_10.1007_s12223-018-00673-0,Relevant,Abstract,Abstract,Presence,10.1007/s12223-018-00673-0,0,doi:10.1007/s12223-018-00673-0,int_df206199b314e80f,none (study focuses on actinobacteria),,Unresolved,empty,0.00,,terminalia chebula,terminalia chebula,Resolved,exact_accepted,1.00,3189388
Relevant,abstract,abstract,0,10.1007/s12223-018-00673-0,t. arjuna,none (study focuses on actinobacteria),"root, stem, leaf",present,endophytic,"isolated from root, stem, and leaf tissues of six selected medicinal plants from three different protected areas",evergreen forest,"assam, india",abstract-csv,doi_10.1007_s12223-018-00673-0,Relevant,Abstract,Abstract,Presence,10.1007/s12223-018-00673-0,0,doi:10.1007/s12223-018-00673-0,int_9679a195e7160355,none (study focuses on actinobacteria),,Unresolved,empty,0.00,,t. arjuna,terminalia arjuna,Resolved,abbreviation_context_first,0.75,3699548
Relevant,abstract,abstract,0,10.1007/s12223-018-00673-0,murraya koenigii,none (study focuses on actinobacteria),"root, stem, leaf",present,endophytic,"isolated from root, stem, and leaf tissues of six selected medicinal plants from three different protected areas",evergreen forest,"assam, india",abstract-csv,doi_10.1007_s12223-018-00673-0,Relevant,Abstract,Abstract,Presence,10.1007/s12223-018-00673-0,0,doi:10.1007/s12223-018-00673-0,int_edfd24446af108d0,none (study focuses on actinobacteria),,Unresolved,empty,0.00,,murraya koenigii,murraya koenigii,Resolved,exact_accepted,1.00,5421333
Relevant,abstract,abstract,0,10.1007/s12223-018-00673-0,rauwolfia serpentina,none (study focuses on actinobacteria),"root, stem, leaf",present,endophytic,"isolated from root, stem, and leaf tissues of six selected medicinal plants from three different protected areas",evergreen forest,"assam, india",abstract-csv,doi_10.1007_s12223-018-00673-0,Relevant,Abstract,Abstract,Presence,10.1007/s12223-018-00673-0,0,doi:10.1007/s12223-018-00673-0,int_5c4911095e087ee8,none (study focuses on actinobacteria),,Unresolved,empty,0.00,,rauwolfia serpentina,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.1007/s12223-018-00673-0,azadirachta indica,none (study focuses on actinobacteria),"root, stem, leaf",present,endophytic,"isolated from root, stem, and leaf tissues of six selected medicinal plants from three different protected areas",evergreen forest,"assam, india",abstract-csv,doi_10.1007_s12223-018-00673-0,Relevant,Abstract,Abstract,Presence,10.1007/s12223-018-00673-0,0,doi:10.1007/s12223-018-00673-0,int_ef31b6c0f53554b1,none (study focuses on actinobacteria),,Unresolved,empty,0.00,,azadirachta indica,azadirachta indica,Resolved,exact_accepted,1.00,3190474
Relevant,abstract,abstract,0,10.1007/s13199-018-00594-z,hymenophyllaceae (filmy ferns),arbuscular mycorrhizal fungi (amf),root,present,mycorrhizal,"originally form a symbiosis involving amf, but may be absent in fully adapted epiphytic lineages.",NA,NA,abstract-csv,doi_10.1007_s13199-018-00594-z,Relevant,Abstract,Abstract,Presence,10.1007/s13199-018-00594-z,0,doi:10.1007/s13199-018-00594-z,int_1c0130b9b7d56efb,arbuscular mycorrhizal fungi (amf),,Unresolved,descriptor_non_taxon,0.00,,hymenophyllaceae (filmy ferns),hymenophyllaceae,Resolved,exact_accepted,1.00,2372
Relevant,abstract,abstract,0,10.5958/2249-4677.2019.00090.2,prunus armeniaca (apricot) and prunus persica (peach),epicoccum nigrum,NA,present,biocontrol agent,isolated from trees recovered from european stone fruit yellows disease. demonstrated antagonistic activity against phytoplasmas.,NA,NA,abstract-csv,doi_10.5958_2249-4677.2019.00090.2,Relevant,Abstract,Abstract,Presence,10.5958/2249-4677.2019.00090.2,0,doi:10.5958/2249-4677.2019.00090.2,int_14248bd26e95fb27,epicoccum nigrum,epicoccum nigrum,Resolved,exact_accepted,1.00,2617206,prunus armeniaca (apricot) and prunus persica (peach),prunus armeniaca; prunus persica,Resolved,exact_accepted,1.00,7818643; 8149923
Relevant,abstract,abstract,0,10.5958/0974-360x.2019.00594.8,mentha,trichoderma harzianum,NA,present,endophytic,isolated from medicinal plants with oral hygiene properties,NA,NA,abstract-csv,doi_10.5958_0974-360x.2019.00594.8,Relevant,Abstract,Abstract,Presence,10.5958/0974-360x.2019.00594.8,0,doi:10.5958/0974-360x.2019.00594.8,int_6e089b4df93db8fe,trichoderma harzianum,trichoderma harzianum,Resolved,exact_accepted,1.00,5251352,mentha,mentha,Resolved,exact_accepted,1.00,2927173
Relevant,abstract,abstract,0,10.13346/j.mycosystema.180308,oryza granulata (wild rice),falciphora oryzae,root,present,biocontrol agent,"isolated from oryza granulata and rice roots, found to protect plants from xanthomonas oryzae pv. oryzae (xoo)",NA,NA,abstract-csv,doi_10.13346_j.mycosystema.180308,Relevant,Abstract,Abstract,Presence,10.13346/j.mycosystema.180308,0,doi:10.13346/j.mycosystema.180308,int_022a575304d0b0e1,falciphora oryzae,falciphora oryzae,Resolved,exact_accepted,1.00,9803420,oryza granulata (wild rice),oryza granulata,Resolved,exact_accepted,1.00,8388459
Relevant,abstract,abstract,0,10.19045/bspab.2019.80071,mangifera indica,not specified in the text,leaves,present,endophytic,isolated from leaves of mango (mangifera indica),NA,NA,abstract-csv,doi_10.19045_bspab.2019.80071,Relevant,Abstract,Abstract,Presence,10.19045/bspab.2019.80071,0,doi:10.19045/bspab.2019.80071,int_b9c33290275a76c7,not specified in the text,,Unresolved,empty,0.00,,mangifera indica,mangifera indica,Resolved,exact_accepted,1.00,3190638
Relevant,abstract,abstract,0,10.1016/j.ecoenv.2019.02.072,oryza sativa (rice),endophyte (species not specified in the text),"leaves, roots",present,endophytic,isolated from rice under pb stress conditions,NA,NA,abstract-csv,doi_10.1016_j.ecoenv.2019.02.072,Relevant,Abstract,Abstract,Presence,10.1016/j.ecoenv.2019.02.072,0,doi:10.1016/j.ecoenv.2019.02.072,int_2a56ea3fa52f1009,endophyte (species not specified in the text),,Unresolved,descriptor_non_taxon,0.00,,oryza sativa (rice),oryza sativa,Resolved,exact_accepted,1.00,2703459
Relevant,abstract,abstract,0,10.5958/2249-524x.2019.00013.x,malus domestica (apple),venturia inaequalis (apple scab fungus),leaf,present,pathogenic,"the text does not provide specific context about the interaction, but it mentions the apple scab fungus is present on leaves of apple trees.",temperate agro-climatic conditions (kashmir),india,abstract-csv,doi_10.5958_2249-524x.2019.00013.x,Relevant,Abstract,Abstract,Presence,10.5958/2249-524x.2019.00013.x,0,doi:10.5958/2249-524x.2019.00013.x,int_01610435a7afdcba,venturia inaequalis (apple scab fungus),venturia inaequalis,Resolved,exact_accepted,1.00,5262796,malus domestica (apple),malus domestica,Resolved,exact_accepted,1.00,3001244
Relevant,full-text,full-text,11,10.1186/s11658-019-0164-y,taxus brevifolia,unspecified (endophytic fungi mentioned for paclitaxel synthesis),NA,present,endophytic,genetically modified endophytic fungi used for paclitaxel extraction,NA,china,full-text,doi_10.1186_s11658-019-0164-y,Relelevant,Full-Text,Full-Text,Presence,10.1186/s11658-019-0164-y,11,doi:10.1186/s11658-019-0164-y,int_d41d8c2355718fae,unspecified (endophytic fungi mentioned for paclitaxel synthesis),,Unresolved,empty,0.00,,taxus brevifolia,taxus brevifolia,Resolved,exact_accepted,1.00,5284555
Relevant,abstract,abstract,0,10.1080/10549811.2019.1570467,quercus virginiana (fagaceae),[sistotrema sp.,root,present,ectomycorrhizal,isolated as ectomycorrhizal symbionts from root of q.virginiana seedlings,landscaping and coastal shelter forests (china),china,abstract-csv,doi_10.1080_10549811.2019.1570467,Relevant,Abstract,Abstract,Presence,10.1080/10549811.2019.1570467,0,doi:10.1080/10549811.2019.1570467,int_094973336726b2c8,[sistotrema sp.,sistotrema,Resolved,exact_accepted,1.00,10494302,quercus virginiana (fagaceae),quercus virginiana,Resolved,exact_accepted,1.00,2878092
Relevant,abstract,abstract,0,10.1080/10549811.2019.1570467,quercus virginiana (fagaceae),cantharellales],root,present,ectomycorrhizal,isolated as ectomycorrhizal symbionts from root of q.virginiana seedlings,landscaping and coastal shelter forests (china),china,abstract-csv,doi_10.1080_10549811.2019.1570467,Relevant,Abstract,Abstract,Presence,10.1080/10549811.2019.1570467,0,doi:10.1080/10549811.2019.1570467,int_2fe3a7ac6ce563c7,cantharellales],,Unresolved,no_match,0.00,,quercus virginiana (fagaceae),quercus virginiana,Resolved,exact_accepted,1.00,2878092
Relevant,full-text,full-text,12,10.1186/s12864-019-5911-y,citrus sp.,phyllosticta citricarpa mcalpine,NA,present,pathogenic,responsible for causing citrus black spot,NA,global,full-text,doi_10.1186_s12864-019-5911-y,Relevant,Full-Text,Full-Text,Presence,10.1186/s12864-019-5911-y,12,doi:10.1186/s12864-019-5911-y,int_e978963b0c4e6990,phyllosticta citricarpa mcalpine,phyllosticta citricarpa,Resolved,exact_accepted,1.00,2611486,citrus sp.,citrus,Resolved,exact_accepted,1.00,3190155
Relevant,abstract,abstract,0,10.1016/j.phytol.2019.03.014,acanthus ebracteatus vahl,pseudocosmospora sp. bm-1-1,NA,present,endophytic,isolated from the host plant,NA,NA,abstract-csv,doi_10.1016_j.phytol.2019.03.014,Relevant,Abstract,Abstract,Presence,10.1016/j.phytol.2019.03.014,0,doi:10.1016/j.phytol.2019.03.014,int_53a5d6dcf03ce0db,pseudocosmospora sp. bm-1-1,pseudocosmospora,Resolved,exact_accepted,1.00,7597489,acanthus ebracteatus vahl,acanthus ebracteatus,Resolved,exact_accepted,1.00,5415454
Relevant,abstract,abstract,0,10.22092/jmpb.2019.119381,kelussia odoratissima mozaff.,piriformospora indica,NA,present,endophytic,"root-colonizing endophyte, promoting plant growth and resistance to stresses.",NA,iran,abstract-csv,doi_10.22092_jmpb.2019.119381,Relevant,Abstract,Abstract,Presence,10.22092/jmpb.2019.119381,0,doi:10.22092/jmpb.2019.119381,int_620813206f1ecf1e,piriformospora indica,serendipita indica,Resolved,synonym_map,0.95,9711144,kelussia odoratissima mozaff.,kelussia odoratissima,Resolved,exact_accepted,1.00,3632059
Relevant,full-text,full-text,8,10.20884/1.jm.2019.14.1.503,syzygium samarangense l.,lasiodiplodia venezuelensis (strain cbs 129753),leaves,present,"endophytic, with antioxidant activity",isolated from leaves and cultivated in potato-dextrose broth medium for four weeks.,NA,indonesia,full-text,doi_10.20884_1.jm.2019.14.1.503,Relevant,Full-Text,Full-Text,Presence,10.20884/1.jm.2019.14.1.503,8,doi:10.20884/1.jm.2019.14.1.503,int_34390eaed8277cda,lasiodiplodia venezuelensis (strain cbs 129753),lasiodiplodia venezuelensis,Resolved,exact_accepted,1.00,3517919,syzygium samarangense l.,syzygium samarangense,Resolved,exact_accepted,1.00,3183180
Relevant,abstract,abstract,0,10.13343/j.cnki.wsxb.20180325,blumea balsamifera (l.) dc.,diaporthe sp.,NA,present,endophytic,isolated from blumea balsamifera (l.) dc.,NA,NA,abstract-csv,doi_10.13343_j.cnki.wsxb.20180325,Relevant,Abstract,Abstract,Presence,10.13343/j.cnki.wsxb.20180325,0,doi:10.13343/j.cnki.wsxb.20180325,int_8cb99f30e3ad45b4,diaporthe sp.,diaporthe,Resolved,exact_accepted,1.00,2566075,blumea balsamifera (l.) dc.,blumea balsamifera,Resolved,exact_accepted,1.00,5395786
Relevant,abstract,abstract,0,10.13057/biodiv/d200503,centella asiatica,aspergillus austroafricanus,"stolons, leaves, roots, petioles",present,endophytic,"isolated from stolons, leaves, roots, and petioles.",not specified in text,bengkulu (indonesia) and malaysia,abstract-csv,doi_10.13057_biodiv_d200503,Relevant,Abstract,Abstract,Presence,10.13057/biodiv/d200503,0,doi:10.13057/biodiv/d200503,int_327024557ca1e025,aspergillus austroafricanus,aspergillus austroafricanus,Resolved,exact_accepted,1.00,7561057,centella asiatica,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.13057/biodiv/d200503,centella asiatica,aspergillus oryzae,"stolons, leaves, roots, petioles",present,endophytic,"isolated from stolons, leaves, roots, and petioles.",not specified in text,bengkulu (indonesia) and malaysia,abstract-csv,doi_10.13057_biodiv_d200503,Relevant,Abstract,Abstract,Presence,10.13057/biodiv/d200503,0,doi:10.13057/biodiv/d200503,int_466774715207bf13,aspergillus oryzae,aspergillus flavus,Resolved,synonym_map,0.95,5259820,centella asiatica,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.13057/biodiv/d200503,centella asiatica,acrocalymma vagum,"stolons, leaves, roots, petioles",present,endophytic,"isolated from stolons, leaves, roots, and petioles.",not specified in text,bengkulu (indonesia) and malaysia,abstract-csv,doi_10.13057_biodiv_d200503,Relevant,Abstract,Abstract,Presence,10.13057/biodiv/d200503,0,doi:10.13057/biodiv/d200503,int_a0e5fce6852e5e57,acrocalymma vagum,acrocalymma vagum,Resolved,exact_accepted,1.00,9656174,centella asiatica,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.13057/biodiv/d200503,centella asiatica,ceratobasidium cornigerum,"stolons, leaves, roots, petioles",present,endophytic,"isolated from stolons, leaves, roots, and petioles.",not specified in text,bengkulu (indonesia) and malaysia,abstract-csv,doi_10.13057_biodiv_d200503,Relevant,Abstract,Abstract,Presence,10.13057/biodiv/d200503,0,doi:10.13057/biodiv/d200503,int_5f408b3280477ef4,ceratobasidium cornigerum,ceratobasidium cornigerum,Resolved,exact_accepted,1.00,2555120,centella asiatica,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.13057/biodiv/d200503,centella asiatica,ceratobasidium sp.,"stolons, leaves, roots, petioles",present,endophytic,"isolated from stolons, leaves, roots, and petioles.",not specified in text,bengkulu (indonesia) and malaysia,abstract-csv,doi_10.13057_biodiv_d200503,Relevant,Abstract,Abstract,Presence,10.13057/biodiv/d200503,0,doi:10.13057/biodiv/d200503,int_e6faee6408e21eda,ceratobasidium sp.,ceratobasidium,Resolved,exact_accepted,1.00,2518461,centella asiatica,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.13057/biodiv/d200503,centella asiatica,chaetomium globosum,"stolons, leaves, roots, petioles",present,endophytic,"isolated from stolons, leaves, roots, and petioles.",not specified in text,bengkulu (indonesia) and malaysia,abstract-csv,doi_10.13057_biodiv_d200503,Relevant,Abstract,Abstract,Presence,10.13057/biodiv/d200503,0,doi:10.13057/biodiv/d200503,int_82fe2c75915521da,chaetomium globosum,chaetomium globosum,Resolved,exact_accepted,1.00,2573741,centella asiatica,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.13057/biodiv/d200503,centella asiatica,colletotrichum karstii,"stolons, leaves, roots, petioles",present,endophytic,"isolated from stolons, leaves, roots, and petioles.",not specified in text,bengkulu (indonesia) and malaysia,abstract-csv,doi_10.13057_biodiv_d200503,Relevant,Abstract,Abstract,Presence,10.13057/biodiv/d200503,0,doi:10.13057/biodiv/d200503,int_b7d0c27ea1cf360d,colletotrichum karstii,,Unresolved,no_match,0.00,,centella asiatica,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.13057/biodiv/d200503,centella asiatica,c. gigasporium,"stolons, leaves, roots, petioles",present,endophytic,"isolated from stolons, leaves, roots, and petioles.",not specified in text,bengkulu (indonesia) and malaysia,abstract-csv,doi_10.13057_biodiv_d200503,Relevant,Abstract,Abstract,Presence,10.13057/biodiv/d200503,0,doi:10.13057/biodiv/d200503,int_c9956d69da2556c2,c. gigasporium,,Unresolved,no_match,0.00,,centella asiatica,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.13057/biodiv/d200503,centella asiatica,c. tabaci,"stolons, leaves, roots, petioles",present,endophytic,"isolated from stolons, leaves, roots, and petioles.",not specified in text,bengkulu (indonesia) and malaysia,abstract-csv,doi_10.13057_biodiv_d200503,Relevant,Abstract,Abstract,Presence,10.13057/biodiv/d200503,0,doi:10.13057/biodiv/d200503,int_4dc44b8b67e92139,c. tabaci,,Unresolved,no_match,0.00,,centella asiatica,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.13057/biodiv/d200503,centella asiatica,colletotrichum siamense,"stolons, leaves, roots, petioles",present,endophytic,"isolated from stolons, leaves, roots, and petioles.",not specified in text,bengkulu (indonesia) and malaysia,abstract-csv,doi_10.13057_biodiv_d200503,Relevant,Abstract,Abstract,Presence,10.13057/biodiv/d200503,0,doi:10.13057/biodiv/d200503,int_47fce92a27c4d40b,colletotrichum siamense,colletotrichum siamense,Resolved,exact_accepted,1.00,8184256,centella asiatica,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.13057/biodiv/d200503,centella asiatica,eutypella sp.,"stolons, leaves, roots, petioles",present,endophytic,"isolated from stolons, leaves, roots, and petioles.",not specified in text,bengkulu (indonesia) and malaysia,abstract-csv,doi_10.13057_biodiv_d200503,Relevant,Abstract,Abstract,Presence,10.13057/biodiv/d200503,0,doi:10.13057/biodiv/d200503,int_8065758069af2659,eutypella sp.,eutypella,Resolved,exact_accepted,1.00,2565977,centella asiatica,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.13057/biodiv/d200503,centella asiatica,fusarium solani,"stolons, leaves, roots, petioles",present,endophytic,"isolated from stolons, leaves, roots, and petioles.",not specified in text,bengkulu (indonesia) and malaysia,abstract-csv,doi_10.13057_biodiv_d200503,Relevant,Abstract,Abstract,Presence,10.13057/biodiv/d200503,0,doi:10.13057/biodiv/d200503,int_f1219152513a4663,fusarium solani,fusarium solani,Resolved,exact_accepted,1.00,9581851,centella asiatica,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.13057/biodiv/d200503,centella asiatica,f. oxysporum,"stolons, leaves, roots, petioles",present,endophytic,"isolated from stolons, leaves, roots, and petioles.",not specified in text,bengkulu (indonesia) and malaysia,abstract-csv,doi_10.13057_biodiv_d200503,Relevant,Abstract,Abstract,Presence,10.13057/biodiv/d200503,0,doi:10.13057/biodiv/d200503,int_b75b1e82191aa2de,f. oxysporum,fusarium oxysporum,Resolved,abbreviation_context_first,0.75,5251961,centella asiatica,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.13057/biodiv/d200503,centella asiatica,f. falciforme,"stolons, leaves, roots, petioles",present,endophytic,"isolated from stolons, leaves, roots, and petioles.",not specified in text,bengkulu (indonesia) and malaysia,abstract-csv,doi_10.13057_biodiv_d200503,Relevant,Abstract,Abstract,Presence,10.13057/biodiv/d200503,0,doi:10.13057/biodiv/d200503,int_23d495539e130a24,f. falciforme,falcatifolium falciforme,Resolved,abbreviation_context_first,0.55,2687745,centella asiatica,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.13057/biodiv/d200503,centella asiatica,f. keratoplasticum,"stolons, leaves, roots, petioles",present,endophytic,"isolated from stolons, leaves, roots, and petioles.",not specified in text,bengkulu (indonesia) and malaysia,abstract-csv,doi_10.13057_biodiv_d200503,Relevant,Abstract,Abstract,Presence,10.13057/biodiv/d200503,0,doi:10.13057/biodiv/d200503,int_c615686d6e69702f,f. keratoplasticum,fusarium keratoplasticum,Resolved,abbreviation_context_first,0.75,7700331,centella asiatica,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.13057/biodiv/d200503,centella asiatica,f. striatum,"stolons, leaves, roots, petioles",present,endophytic,"isolated from stolons, leaves, roots, and petioles.",not specified in text,bengkulu (indonesia) and malaysia,abstract-csv,doi_10.13057_biodiv_d200503,Relevant,Abstract,Abstract,Presence,10.13057/biodiv/d200503,0,doi:10.13057/biodiv/d200503,int_1101f238d524d5a8,f. striatum,,Unresolved,no_match,0.00,,centella asiatica,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.13057/biodiv/d200503,centella asiatica,fusarium sp.,"stolons, leaves, roots, petioles",present,endophytic,"isolated from stolons, leaves, roots, and petioles.",not specified in text,bengkulu (indonesia) and malaysia,abstract-csv,doi_10.13057_biodiv_d200503,Relevant,Abstract,Abstract,Presence,10.13057/biodiv/d200503,0,doi:10.13057/biodiv/d200503,int_b95ce3b09c665983,fusarium sp.,fusarium,Resolved,exact_accepted,1.00,2554026,centella asiatica,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.13057/biodiv/d200503,centella asiatica,penicillium capsulatum,"stolons, leaves, roots, petioles",present,endophytic,"isolated from stolons, leaves, roots, and petioles.",not specified in text,bengkulu (indonesia) and malaysia,abstract-csv,doi_10.13057_biodiv_d200503,Relevant,Abstract,Abstract,Presence,10.13057/biodiv/d200503,0,doi:10.13057/biodiv/d200503,int_0fa63c34eaf8ae7c,penicillium capsulatum,penicillium capsulatum,Resolved,exact_accepted,1.00,2597767,centella asiatica,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.13057/biodiv/d200503,centella asiatica,phoma multirostrata,"stolons, leaves, roots, petioles",present,endophytic,"isolated from stolons, leaves, roots, and petioles.",not specified in text,bengkulu (indonesia) and malaysia,abstract-csv,doi_10.13057_biodiv_d200503,Relevant,Abstract,Abstract,Presence,10.13057/biodiv/d200503,0,doi:10.13057/biodiv/d200503,int_9a44cad024c42628,phoma multirostrata,ectophoma multirostrata,Resolved,synonym_map,0.95,10815704,centella asiatica,,Unresolved,no_match,0.00,
